,TimeStamp,USM,SUJvalues,JointValues,EndoscopePosition
2164,1637934807270.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.31289 -0.249057 0.132285 0.850925 -0.652244 -1.08525 -1.35973 0.759567 0.0571457,-0.0249884 0.00959686 0.0648752 0.0856794 0.577685 -0.811748 0.198002 -0.808367 -0.554382 -0.976449 -0.11323 -0.183641
2165,1637934807310.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.31813 -0.252068 0.132133 0.854305 -0.653432 -1.08572 -1.35904 0.759512 0.0571457,-0.0252967 0.0093183 0.0649976 0.0821218 0.584814 -0.806997 0.195251 -0.803483 -0.5624 -0.977308 -0.111382 -0.180167
2166,1637934807330.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.31943 -0.253341 0.132141 0.857794 -0.654137 -1.08516 -1.35904 0.759476 0.0571457,-0.0253684 0.00920696 0.0651779 0.07963 0.587844 -0.805043 0.193814 -0.801327 -0.565963 -0.977801 -0.110961 -0.17774
2167,1637934807370.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.31977 -0.255322 0.13232 0.866201 -0.655664 -1.08391 -1.35904 0.759531 0.0571457,-0.025436 0.00911195 0.065749 0.0739951 0.591748 -0.802717 0.191179 -0.798413 -0.570955 -0.978761 -0.111216 -0.172206
2168,1637934807400.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.31763 -0.255996 0.132662 0.872883 -0.656702 -1.08304 -1.35911 0.759549 0.0571457,-0.0254392 0.00914201 0.0665455 0.0669064 0.590392 -0.804336 0.187738 -0.799194 -0.571004 -0.979937 -0.112802 -0.164308
2169,1637934807440.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.31374 -0.255889 0.133148 0.875179 -0.65676 -1.08186 -1.36054 0.759531 0.0571457,-0.0254036 0.00911682 0.0674279 0.0604722 0.589252 -0.80568 0.184565 -0.799841 -0.571131 -0.980957 -0.114163 -0.157122
2170,1637934807480.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.30894 -0.25572 0.133678 0.878115 -0.655315 -1.07981 -1.36313 0.759531 0.0571457,-0.0253681 0.00887122 0.0682846 0.054576 0.593777 -0.802774 0.180085 -0.796643 -0.577002 -0.982135 -0.113078 -0.150406
2171,1637934807500.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.30627 -0.255777 0.133943 0.882101 -0.654147 -1.07919 -1.36464 0.759567 0.0571457,-0.0253783 0.00867691 0.068691 0.0522882 0.59762 -0.800069 0.175676 -0.794177 -0.58174 -0.983058 -0.110135 -0.146512
2172,1637934807540.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.30061 -0.256657 0.134486 0.895544 -0.651069 -1.07959 -1.36513 0.759657 0.0571457,-0.0254108 0.00819795 0.0695188 0.0466129 0.603103 -0.796297 0.166898 -0.790662 -0.589067 -0.984871 -0.105443 -0.13751
2173,1637934807580.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.29409 -0.258982 0.134978 0.907766 -0.642413 -1.07502 -1.31744 0.75944 0.0571457,-0.0251483 0.00773025 0.0704122 0.037 0.602404 -0.79733 0.158038 -0.791365 -0.590566 -0.986739 -0.104158 -0.124481
2174,1637934807600.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.29031 -0.259775 0.135179 0.911135 -0.637603 -1.07133 -1.21306 0.759404 0.0571457,-0.0248393 0.00761483 0.0708785 0.031886 0.601833 -0.797982 0.1491 -0.79232 -0.591607 -0.988307 -0.100116 -0.114995
2175,1637934807640.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.28159 -0.259637 0.135444 0.919861 -0.626259 -1.06474 -0.94568 0.759187 0.0571457,-0.0238323 0.00776809 0.0719272 0.0132579 0.598321 -0.801144 0.117069 -0.796634 -0.593018 -0.993034 -0.0859274 -0.0806049
2176,1637934807680.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.27077 -0.255823 0.135456 0.933908 -0.605958 -1.0471 -0.759634 0.759168 0.0571457,-0.022056 0.00838026 0.0730505 -0.012861 0.59116 -0.806449 0.0731628 -0.803799 -0.590387 -0.997236 -0.0665962 -0.0329112
2177,1637934807700.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.26457 -0.25173 0.135336 0.942301 -0.596271 -1.0383 -0.740288 0.759168 0.0571457,-0.0208918 0.00878864 0.0736216 -0.0317684 0.585168 -0.810287 0.0528565 -0.80858 -0.586009 -0.998095 -0.061446 -0.00524071
2178,1637934807740.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.24959 -0.24098 0.134834 0.953907 -0.571454 -1.0061 -0.709007 0.759295 0.0571457,-0.0179912 0.00953087 0.0747233 -0.0797876 0.567317 -0.819622 0.0213602 -0.821083 -0.57041 -0.996582 -0.0630194 0.053396
2179,1637934807780.0,1,0.023838 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.23114 -0.227521 0.133951 0.954479 -0.551183 -0.964357 -0.567244 0.759295 0.0571457,-0.0145787 0.0100339 0.0757708 -0.122222 0.555203 -0.822682 -0.0178272 -0.829993 -0.55749 -0.992341 -0.053472 0.111343
2180,1637934807810.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.20963 -0.213195 0.132792 0.964649 -0.529386 -0.930982 -0.379506 0.759204 0.0571457,-0.0108651 0.0102721 0.0767337 -0.170519 0.55566 -0.813733 -0.0547095 -0.829895 -0.555234 -0.983833 -0.0501598 0.171915
2181,1637934807840.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.19811 -0.205932 0.132165 0.974527 -0.521782 -0.918447 -0.353356 0.759204 0.0571457,-0.00899422 0.0102293 0.0771879 -0.201323 0.559234 -0.80419 -0.0668568 -0.826932 -0.558314 -0.977239 -0.0586362 0.203871
2182,1637934807870.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.17411 -0.19311 0.130901 0.997231 -0.51908 -0.886433 -0.434432 0.759331 0.0571457,-0.0057859 0.00967187 0.0781319 -0.254656 0.581651 -0.772546 -0.110221 -0.811138 -0.574376 -0.960728 -0.0611179 0.270674
2183,1637934807910.0,1,0.0239019 -0.00451086 0.0571615 -0.316724 0.0 0.0,0.7856 -1.1499 -0.187014 0.129897 1.03908 -0.514201 -0.850033 -0.609045 0.759458 0.0571457,-0.00383248 0.00824229 0.0792505 -0.29364 0.611854 -0.734442 -0.191935 -0.790406 -0.581741 -0.936447 -0.0298586 0.349533
2184,1637934807930.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.13794 -0.187523 0.129591 1.0679 -0.50387 -0.831463 -0.602017 0.759277 0.0571457,-0.00340026 0.00712526 0.0798699 -0.297931 0.629931 -0.717231 -0.238445 -0.776645 -0.583069 -0.924326 -0.0026955 0.381593
2185,1637934807970.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.11502 -0.196181 0.129338 1.1373 -0.448877 -0.782505 -0.511776 0.759549 0.0571457,-0.00318009 0.0043891 0.0810256 -0.273165 0.66883 -0.691406 -0.324847 -0.740658 -0.588134 -0.905457 0.0639428 0.419591
2186,1637934808010.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.09374 -0.212816 0.129533 1.21176 -0.385547 -0.760096 -0.490488 0.759277 0.0571457,-0.00340163 0.00176968 0.0820927 -0.246364 0.691845 -0.678712 -0.376012 -0.713677 -0.591001 -0.893262 0.109602 0.435968
2187,1637934808030.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.08439 -0.221655 0.12975 1.24094 -0.357494 -0.752521 -0.494262 0.759404 0.0571457,-0.00353423 0.000793161 0.0826039 -0.237707 0.69731 -0.676202 -0.394466 -0.705468 -0.588824 -0.887631 0.126771 0.442761
2188,1637934808070.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.06922 -0.236777 0.130409 1.28069 -0.310875 -0.735674 -0.618851 0.759204 0.0571457,-0.00391167 -0.000310429 0.0836032 -0.238228 0.701688 -0.671474 -0.416709 -0.698356 -0.581941 -0.877268 0.141174 0.458769
2189,1637934808110.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.06012 -0.247524 0.131285 1.29682 -0.290554 -0.719367 -0.752087 0.759132 0.0571457,-0.00487866 -0.000851845 0.0843828 -0.239057 0.705528 -0.667142 -0.439669 -0.691245 -0.573475 -0.865761 0.156227 0.475448
2190,1637934808130.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.05789 -0.251949 0.131763 1.30243 -0.284483 -0.708407 -0.684133 0.759223 0.0571457,-0.00546257 -0.00103123 0.0845986 -0.232138 0.706725 -0.668317 -0.447405 -0.687669 -0.571789 -0.863678 0.166273 0.475828
2191,1637934808170.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.05725 -0.258993 0.132665 1.31419 -0.266767 -0.692416 -0.481531 0.759223 0.0571457,-0.00665309 -0.00101814 0.0848228 -0.217144 0.70383 -0.676363 -0.465724 -0.683649 -0.561896 -0.857874 0.192985 0.476243
2192,1637934808200.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.05997 -0.263017 0.133559 1.32374 -0.247055 -0.688236 -0.416921 0.759331 0.0571457,-0.00789144 -0.000597532 0.0852523 -0.210864 0.700364 -0.681925 -0.496529 -0.677654 -0.542445 -0.842017 0.224213 0.490646
2193,1637934808240.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.06384 -0.265214 0.134638 1.3385 -0.222227 -0.667594 -0.519889 0.759512 0.0571457,-0.00918071 -0.000154253 0.0862262 -0.205746 0.712049 -0.671304 -0.561789 -0.647627 -0.514756 -0.801286 0.271222 0.53327
2194,1637934808280.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.06687 -0.265663 0.136022 1.38239 -0.192007 -0.62458 -0.761355 0.759187 0.0571457,-0.0101435 0.000622107 0.087796 -0.205265 0.736562 -0.644467 -0.643148 -0.597864 -0.478458 -0.737716 0.316276 0.596441
2195,1637934808300.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.06774 -0.264341 0.136837 1.41415 -0.178126 -0.596935 -0.911515 0.759295 0.0571457,-0.0103744 0.00131764 0.0887986 -0.211137 0.752754 -0.62352 -0.682823 -0.570032 -0.456966 -0.699409 0.329271 0.634355
2196,1637934808340.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.06898 -0.255633 0.138632 1.48146 -0.168278 -0.531731 -1.21549 0.759422 0.0571457,-0.0101753 0.00371999 0.0911498 -0.250731 0.784752 -0.566828 -0.746648 -0.529452 -0.402739 -0.616158 0.322241 0.718686
2197,1637934808380.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.06939 -0.237452 0.140456 1.53422 -0.188343 -0.462971 -1.3332 0.759314 0.0571457,-0.00889549 0.00716124 0.0936125 -0.284053 0.814172 -0.506392 -0.794885 -0.495306 -0.350472 -0.536163 0.30297 0.787868
2198,1637934808410.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.06936 -0.225372 0.141318 1.55771 -0.202543 -0.430246 -1.29108 0.759531 0.0571457,-0.00800628 0.00915303 0.094711 -0.28884 0.83092 -0.475541 -0.817584 -0.472524 -0.329059 -0.498125 0.293748 0.815832
2199,1637934808440.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.06963 -0.195694 0.142754 1.61041 -0.23 -0.381181 -1.24131 0.759331 0.0571457,-0.00598384 0.013701 0.0961116 -0.31312 0.853277 -0.416978 -0.849321 -0.448059 -0.279105 -0.424983 0.266754 0.865003
2200,1637934808480.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.07233 -0.160471 0.143554 1.64532 -0.260806 -0.343963 -1.2654 0.759331 0.0571457,-0.00366893 0.0186219 0.0963201 -0.352373 0.850124 -0.391301 -0.863612 -0.456474 -0.214027 -0.360567 0.262514 0.895028
2201,1637934808500.0,1,0.0239019 -0.00451086 0.0571615 -0.316724 0.0 0.0,0.7856 -1.07433 -0.141911 0.143634 1.64987 -0.26991 -0.327516 -1.2787 0.759314 0.0571457,-0.00249817 0.0209102 0.0959495 -0.366085 0.843313 -0.393447 -0.870324 -0.459942 -0.176042 -0.32942 0.277979 0.902335
2202,1637934808540.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.07974 -0.105536 0.143125 1.64957 -0.256717 -0.292193 -1.28281 0.759458 0.0571457,-0.000486234 0.024864 0.0942066 -0.39515 0.82032 -0.413434 -0.873538 -0.474808 -0.107195 -0.284234 0.318791 0.904202
2203,1637934808580.0,1,0.0239019 -0.00451086 0.0571615 -0.316724 0.0 0.0,0.7856 -1.08759 -0.073424 0.141796 1.63548 -0.219184 -0.26793 -1.25224 0.759585 0.0571457,0.000859761 0.027798 0.091527 -0.421032 0.790491 -0.444805 -0.865306 -0.497097 -0.0643681 -0.271992 0.35779 0.893311
2204,1637934808610.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.09845 -0.0487041 0.139969 1.6081 -0.186785 -0.260713 -1.2779 0.759567 0.0571457,0.00129164 0.0295223 0.0888169 -0.437445 0.767419 -0.468727 -0.857632 -0.512774 -0.039143 -0.270389 0.384872 0.882475
2205,1637934808640.0,1,0.0239019 -0.00451086 0.0571615 -0.316724 0.0 0.0,0.7856 -1.10491 -0.039951 0.139084 1.5948 -0.176109 -0.260476 -1.2958 0.759585 0.0571457,0.00103795 0.0300349 0.0877587 -0.435997 0.763312 -0.476714 -0.858451 -0.511749 -0.0342867 -0.270128 0.394286 0.878389
2206,1637934808670.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.11806 -0.0295165 0.13768 1.58462 -0.166152 -0.265148 -1.2898 0.759585 0.0571457,5.56426e-05 0.0304627 0.0863829 -0.413576 0.760466 -0.500641 -0.866605 -0.497416 -0.0396759 -0.279198 0.417449 0.864744
2207,1637934808710.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.12915 -0.0272256 0.136848 1.59257 -0.152662 -0.276571 -1.29028 0.759549 0.0571457,-0.000957577 0.0303814 0.0858102 -0.399035 0.760609 -0.512093 -0.87243 -0.486822 -0.0432605 -0.282201 0.429502 0.857839
2208,1637934808730.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.13362 -0.0274501 0.136626 1.59793 -0.147875 -0.281545 -1.29162 0.759567 0.0571457,-0.00136881 0.0302729 0.0856887 -0.39862 0.759545 -0.513994 -0.872573 -0.486641 -0.0424193 -0.282348 0.431586 0.856744
2209,1637934808770.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.14008 -0.0297923 0.136501 1.60108 -0.145725 -0.284317 -1.29289 0.759549 0.0571457,-0.00202216 0.0300344 0.0857557 -0.395243 0.756556 -0.520962 -0.873839 -0.484513 -0.0406649 -0.283177 0.439164 0.85261
2210,1637934808810.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.14333 -0.0334309 0.136622 1.60126 -0.142787 -0.286044 -1.29168 0.759476 0.0571457,-0.0024102 0.0298797 0.0860233 -0.38987 0.75859 -0.522051 -0.877639 -0.477752 -0.0387979 -0.278841 0.443045 0.852031
2211,1637934808830.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.14408 -0.0344564 0.136706 1.60325 -0.140917 -0.285699 -1.28851 0.759494 0.0571457,-0.00243972 0.0298976 0.0860723 -0.389065 0.759721 -0.521007 -0.879514 -0.474568 -0.0352269 -0.274015 0.444526 0.852824
2212,1637934808870.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.14454 -0.0351965 0.136758 1.609 -0.136141 -0.280495 -1.2793 0.75944 0.0571457,-0.00210818 0.0300431 0.0859132 -0.395102 0.753291 -0.525778 -0.879066 -0.476209 -0.0216915 -0.266719 0.453622 0.850345
2213,1637934808910.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.14421 -0.0345342 0.136665 1.60772 -0.124328 -0.271739 -1.26699 0.759512 0.0571457,-0.00166681 0.030273 0.0856911 -0.401037 0.746978 -0.530272 -0.87793 -0.478679 -0.0103389 -0.261552 0.461394 0.847764
2214,1637934808930.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.14387 -0.0336319 0.136571 1.60544 -0.119007 -0.269699 -1.26646 0.759494 0.0571457,-0.0014932 0.0303799 0.0856047 -0.402135 0.746203 -0.530533 -0.877498 -0.479493 -0.0092895 -0.261317 0.461805 0.847613
2215,1637934808970.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.14305 -0.0318134 0.136342 1.60225 -0.112436 -0.266545 -1.27381 0.759494 0.0571457,-0.00123298 0.0303488 0.0854646 -0.401548 0.745038 -0.532609 -0.877124 -0.480154 -0.0103789 -0.263465 0.462995 0.846297
2216,1637934809010.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.14197 -0.0306759 0.136089 1.60048 -0.110032 -0.268393 -1.27414 0.759531 0.0571457,-0.000957657 0.0301967 0.0853373 -0.404517 0.741994 -0.534608 -0.875051 -0.483939 -0.00955784 -0.265808 0.463942 0.845045
2217,1637934809040.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.14037 -0.0303891 0.135804 1.59545 -0.107683 -0.269962 -1.27478 0.759549 0.0571457,-0.000734334 0.0298893 0.0852346 -0.410283 0.737281 -0.536732 -0.870626 -0.491844 -0.0101111 -0.271442 0.463143 0.843692
2218,1637934809080.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.13853 -0.0309423 0.135516 1.58738 -0.105855 -0.270012 -1.2775 0.759567 0.0571457,-0.000637196 0.029389 0.0850024 -0.410019 0.731944 -0.544186 -0.867687 -0.4969 -0.0145861 -0.281081 0.466201 0.838838
2219,1637934809100.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.13761 -0.0320176 0.135312 1.58361 -0.103996 -0.271202 -1.27747 0.759549 0.0571457,-0.000600664 0.0290008 0.084722 -0.408388 0.724231 -0.555613 -0.864671 -0.501989 -0.0187833 -0.292513 0.472751 0.831228
2220,1637934809140.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.13546 -0.0361456 0.134697 1.5713 -0.0896528 -0.282449 -1.2771 0.759694 0.0571457,-0.000587175 0.027873 0.083837 -0.395171 0.70277 -0.591565 -0.860718 -0.508267 -0.028849 -0.320946 0.497769 0.805741
2221,1637934809180.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.13282 -0.0438687 0.13366 1.55446 -0.0589221 -0.301695 -1.28184 0.759567 0.0571457,-0.00055491 0.0261521 0.0823067 -0.386376 0.672858 -0.630849 -0.853346 -0.520343 -0.0323489 -0.350023 0.525833 0.775231
2222,1637934809200.0,1,0.023838 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.1314 -0.0491654 0.132918 1.54357 -0.039566 -0.30958 -1.28255 0.759531 0.0571457,-0.000473501 0.025078 0.0812611 -0.388431 0.651834 -0.651329 -0.84327 -0.53642 -0.0339423 -0.371509 0.53606 0.758036
2223,1637934809240.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.12877 -0.0626575 0.130933 1.50148 -0.00421286 -0.325485 -1.29973 0.759549 0.0571457,-0.000121096 0.0224669 0.0787652 -0.403395 0.590315 -0.699139 -0.79608 -0.60313 -0.0499241 -0.451142 0.536431 0.713239
2224,1637934809280.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.12607 -0.080639 0.128414 1.4123 0.019577 -0.350112 -1.30428 0.759639 0.0571457,0.000246002 0.0193526 0.0761646 -0.425132 0.512725 -0.745903 -0.713192 -0.697185 -0.0727523 -0.557333 0.501042 0.662069
2225,1637934809300.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.12461 -0.0911748 0.127082 1.35326 0.0228028 -0.367934 -1.30818 0.759585 0.0571457,0.000265323 0.0177078 0.0750264 -0.430322 0.486438 -0.760392 -0.679865 -0.728798 -0.0814789 -0.593805 0.481902 0.644331
2226,1637934809340.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.12219 -0.115471 0.124694 1.25234 0.0189505 -0.397995 -1.3202 0.759512 0.0571457,-0.000317099 0.014514 0.0734197 -0.431584 0.470811 -0.769459 -0.631389 -0.766879 -0.115094 -0.644269 0.436155 0.62824
2227,1637934809370.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.1218 -0.140378 0.123102 1.20589 -0.00731182 -0.412395 -1.32712 0.759567 0.0571457,-0.00144277 0.0121346 0.0728589 -0.40973 0.514659 -0.753155 -0.62697 -0.758601 -0.1773 -0.662592 0.399561 0.633499
2228,1637934809410.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.12321 -0.161265 0.122716 1.21792 -0.0564637 -0.419208 -1.32294 0.759512 0.0571457,-0.00273114 0.0108386 0.0738016 -0.411551 0.570643 -0.710624 -0.633539 -0.739648 -0.227045 -0.655173 0.356768 0.66593
2229,1637934809430.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.12384 -0.169183 0.122986 1.23462 -0.0869272 -0.41557 -1.32435 0.759476 0.0571457,-0.00333339 0.0104247 0.0747738 -0.423093 0.595331 -0.683058 -0.640702 -0.729624 -0.239063 -0.640696 0.33649 0.690131
2230,1637934809470.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.12263 -0.180495 0.124338 1.2684 -0.14406 -0.386675 -1.33208 0.759404 0.0571457,-0.00408953 0.00986546 0.0774736 -0.444488 0.63406 -0.632767 -0.658335 -0.710257 -0.249263 -0.607474 0.305777 0.733125
2231,1637934809500.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.12024 -0.183559 0.125355 1.28372 -0.165536 -0.369174 -1.3322 0.759295 0.0571457,-0.00420506 0.00973704 0.0791725 -0.45667 0.643108 -0.614703 -0.658248 -0.709077 -0.252828 -0.598467 0.289167 0.74714
2232,1637934809530.0,1,0.023838 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.11089 -0.184841 0.127847 1.29981 -0.195393 -0.344651 -1.33215 0.759295 0.0571457,-0.00408322 0.00976728 0.0829416 -0.475946 0.644272 -0.598652 -0.642312 -0.719616 -0.263802 -0.600758 0.258965 0.756323
2233,1637934809570.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.09807 -0.181957 0.130699 1.29084 -0.207727 -0.338252 -1.33381 0.759223 0.0571457,-0.00407858 0.0101711 0.0865243 -0.496717 0.630831 -0.596087 -0.620425 -0.738355 -0.264397 -0.606913 0.238496 0.758139
2234,1637934809610.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.08652 -0.175725 0.133604 1.27149 -0.212445 -0.343325 -1.34654 0.759422 0.0571457,-0.00436537 0.01113 0.0894514 -0.507132 0.619823 -0.598859 -0.616541 -0.746426 -0.250454 -0.60224 0.242208 0.760684
2235,1637934809630.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.08221 -0.171586 0.134987 1.26536 -0.210788 -0.344641 -1.34645 0.759349 0.0571457,-0.00449639 0.0119429 0.0906672 -0.510053 0.611644 -0.604759 -0.615246 -0.750778 -0.240431 -0.601096 0.249443 0.759249
2236,1637934809670.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.0768 -0.161608 0.137547 1.25735 -0.197311 -0.351797 -1.34079 0.759404 0.0571457,-0.00500512 0.0137708 0.0926814 -0.50938 0.604108 -0.612847 -0.626868 -0.748388 -0.216686 -0.589548 0.273798 0.759911
2237,1637934809710.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.07613 -0.150976 0.139863 1.25932 -0.17953 -0.356649 -1.33663 0.759331 0.0571457,-0.00598528 0.0156462 0.0942697 -0.505068 0.601577 -0.618875 -0.634395 -0.744947 -0.206393 -0.58519 0.288369 0.757888
2238,1637934809730.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.07751 -0.14574 0.140994 1.26204 -0.172846 -0.356604 -1.32888 0.759223 0.0571457,-0.00660468 0.0166887 0.0950772 -0.495298 0.604747 -0.623663 -0.641447 -0.738738 -0.206914 -0.585853 0.297562 0.75381
2239,1637934809780.0,1,0.023838 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.08513 -0.127654 0.144396 1.29875 -0.155517 -0.371528 -1.32777 0.759259 0.0571457,-0.0074801 0.0207342 0.0976878 -0.473343 0.630264 -0.615393 -0.696891 -0.695243 -0.176018 -0.538784 0.345545 0.768315
2240,1637934809800.0,1,0.023838 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.0874 -0.119441 0.145372 1.31848 -0.151514 -0.374483 -1.32726 0.759295 0.0571457,-0.00698001 0.0223739 0.0982391 -0.488268 0.627784 -0.606199 -0.704728 -0.693351 -0.150414 -0.514735 0.353763 0.78096
2241,1637934809840.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.09093 -0.0976512 0.14668 1.33552 -0.14416 -0.354229 -1.31622 0.75944 0.0571457,-0.0048777 0.0262957 0.0984126 -0.538291 0.604471 -0.587242 -0.699647 -0.708992 -0.0884706 -0.469827 0.363239 0.804561
2242,1637934809860.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.09239 -0.0838788 0.146942 1.33127 -0.138442 -0.334587 -1.30195 0.759476 0.0571457,-0.0034874 0.0284111 0.0981016 -0.561463 0.593053 -0.577099 -0.697759 -0.714211 -0.0551054 -0.444849 0.371736 0.814812
2243,1637934809910.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.09532 -0.0524628 0.146748 1.315 -0.12908 -0.299328 -1.30675 0.759404 0.0571457,-0.000550653 0.0325415 0.0969241 -0.594809 0.583382 -0.553049 -0.706616 -0.707466 0.0136984 -0.38327 0.39894 0.833035
